Unnamed: 0,#AUTHID,STATUS,cEXT,cNEU,cAGR,cCON,cOPN
2244,692758eda219c4fdb6aa64e929be3ff0,"serving god is doing good to man , but praying is thought an easier service and is therefore more generally chosen . ",0,1,1,0,1
2245,692758eda219c4fdb6aa64e929be3ff0,just posted her amazon christmas list on here . be sure to read the notes at the top ! ,0,1,1,0,1
2246,692758eda219c4fdb6aa64e929be3ff0,""" the role of bruce wayne / / batman was originally offered to <user> , but he turned it down . "" what <allcaps> ? ! ",0,1,1,0,1
2247,692758eda219c4fdb6aa64e929be3ff0,"would like to remind everybody that we live in a multicultural society composed of more than just christians , that this country was not <allcaps> built off of christianity ( in fact , many of our founding fathers were deists , not christians ) and the only ones keeping christ out of christmas are the people who insist on filing lawsuits for not saying "" christmas "" instead of spending their time caring for others ! happy holidays ! ",0,1,1,0,1
2248,692758eda219c4fdb6aa64e929be3ff0,just got back from camping . i feel so disgusting … ,0,1,1,0,1
2249,692758eda219c4fdb6aa64e929be3ff0,"thinks that maybe if more real guys were more like <user> from dragon age , she might be more willing to date . yes , i seriously just said that . ",0,1,1,0,1
2251,692758eda219c4fdb6aa64e929be3ff0,"thinks <user> deserves yet another apology from warner brothers . for multiple reasons . how do you leave out the big , climactic battle scene of a book ? how does that happen ? and then you turn around and add in an entire scene that not only didnt happen , but also makes no sense whatsoever . ",0,1,1,0,1
2252,692758eda219c4fdb6aa64e929be3ff0,is watching the dog whisperer where an aggressive chihuahua rules all the pit bulls at a pit bull rescue ! ,0,1,1,0,1
2253,692758eda219c4fdb6aa64e929be3ff0,freakin . loves . photoshop . now if only i could find some classes … ,0,1,1,0,1
2254,692758eda219c4fdb6aa64e929be3ff0,doesnt know what to do for some people for christmas ! <smile> ,0,1,1,0,1
2256,692758eda219c4fdb6aa64e929be3ff0,"got her game fixed ! almost done , now … just a few more rooms , then off to the evil dragon ! i have a feeling something bads gonna happen . just a hunch … ",0,1,1,0,1
2257,692758eda219c4fdb6aa64e929be3ff0,"just watched a documentary on <number> / / <number> conspiracy theorists . those have got to be the most low down , small minded , egotistical , self centered , uncaring , ignorant , heartless monsters i have ever seen . ",0,1,1,0,1
2258,692758eda219c4fdb6aa64e929be3ff0,"ugh , nevermind . got stuck and had to backtrack . might as well do all the side quests while im at it . maybe i ll finish by freaking friday … ",0,1,1,0,1
2259,692758eda219c4fdb6aa64e929be3ff0,feels pretty confident about the chemistry test tomorrow . ,0,1,1,0,1
2260,692758eda219c4fdb6aa64e929be3ff0,"wow , da <allcaps> is tossing out achievements like crazy . good ones , too . also , i cannot type today to save my life . i cant tell you how many times i had to hit the backspace while typing this . x l ",0,1,1,0,1
2261,692758eda219c4fdb6aa64e929be3ff0,""" the world may end in <number> but this show wont . "" <lolface> <allcaps> lol <allcaps> ! ",0,1,1,0,1
2262,692758eda219c4fdb6aa64e929be3ff0,"hmm , that wasnt too bad . had me worried for a minute . ive certainly seen worse endings . like freakin fallen ! seriously , what the crap was that ? ! anyways , not bad . <smile> ",0,1,1,0,1
2263,692758eda219c4fdb6aa64e929be3ff0,huh . i stand corrected . ,0,1,1,0,1
2264,692758eda219c4fdb6aa64e929be3ff0,why ? why does bioware have to be so mean to me ? i know <allcaps> mass effect <number> is out ! leave me alone ! <lolface> <allcaps> ,0,1,1,0,1
2265,526ac2635cb3f5e0ee5d7424e83e9107,a vegetarian delight ,0,0,0,1,1
2266,526ac2635cb3f5e0ee5d7424e83e9107,cant wait for the ex x box ,0,0,0,1,1
2268,526ac2635cb3f5e0ee5d7424e83e9107,kindergarten report cards ,0,0,0,1,1
2269,526ac2635cb3f5e0ee5d7424e83e9107,the state ( on dvd tues ) ,0,0,0,1,1
2270,526ac2635cb3f5e0ee5d7424e83e9107,only theater in the area is in chicago … <repeat> ,0,0,0,1,1
2271,526ac2635cb3f5e0ee5d7424e83e9107,""" i have a $ <number> and a nickel "" ",0,0,0,1,1
2272,526ac2635cb3f5e0ee5d7424e83e9107,thinking of enlisting ,0,0,0,1,1
2273,526ac2635cb3f5e0ee5d7424e83e9107,anxious boredom fatigue ,0,0,0,1,1
2274,526ac2635cb3f5e0ee5d7424e83e9107,anyways back to dr <allcaps> … ,0,0,0,1,1
2275,526ac2635cb3f5e0ee5d7424e83e9107,you can not have my blood ,0,0,0,1,1
2276,526ac2635cb3f5e0ee5d7424e83e9107,l <number> r ,0,0,0,1,1
2277,526ac2635cb3f5e0ee5d7424e83e9107,perseid meteor shower ,0,0,0,1,1
2278,526ac2635cb3f5e0ee5d7424e83e9107,anyone interested in going to summerfest ? ,0,0,0,1,1
2279,526ac2635cb3f5e0ee5d7424e83e9107,i have to admit sw <allcaps> tor <allcaps> has one awesome trailer ,0,0,0,1,1
2280,526ac2635cb3f5e0ee5d7424e83e9107,""" we know nothing about their language , their history or what they look like . but we can assume this : they stand for everything we dont stand for . also they told me you guys look like dorks ! "" ",0,0,0,1,1
2281,526ac2635cb3f5e0ee5d7424e83e9107,- i would really enjoy a limit break of the valorous nature ,0,0,0,1,1
2282,526ac2635cb3f5e0ee5d7424e83e9107,- already hitting the wine bottle ,0,0,0,1,1
2283,526ac2635cb3f5e0ee5d7424e83e9107,"sometimes i think a busou renkin cosplay would be hilarious , then i stop and remember papillon ",0,0,0,1,1
2284,526ac2635cb3f5e0ee5d7424e83e9107,i do not understand my fascination with horoscopes ,0,0,0,1,1
2286,526ac2635cb3f5e0ee5d7424e83e9107,has to wonder if west allis <repeat> still manufacturing bomb parts ,0,0,0,1,1
2287,526ac2635cb3f5e0ee5d7424e83e9107,""" ive always loved the flirtatious tango of consonants and vowels , the sturdy dependability of nouns and capricious whimsy of verbs , the strutting pageantry of the adjective and the flitting evanescence of the adverb , all kept safe and orderly by those re ",0,0,0,1,1
2288,526ac2635cb3f5e0ee5d7424e83e9107,"even at such a young age , i understood the weight of the world ",0,0,0,1,1
2289,526ac2635cb3f5e0ee5d7424e83e9107,i am fresh <user> ,0,0,0,1,1
2290,526ac2635cb3f5e0ee5d7424e83e9107,i think i need a new spirit animal ,0,0,0,1,1
2291,526ac2635cb3f5e0ee5d7424e83e9107,"if anyone is going to be on campus , please contact me ( preferably by text ) . ",0,0,0,1,1
2292,526ac2635cb3f5e0ee5d7424e83e9107,hands on the bible ,0,0,0,1,1
2293,526ac2635cb3f5e0ee5d7424e83e9107,sweet tendrils grasp at my breath . enticing wisps of freedom . euphoria escapes in an exhalation ,0,0,0,1,1
2294,526ac2635cb3f5e0ee5d7424e83e9107,finally feels like fall ,0,0,0,1,1
2296,526ac2635cb3f5e0ee5d7424e83e9107,"i am a somewhat dark / / morbid individual , and yet na <repeat> makes me cringe … ",0,0,0,1,1
2297,526ac2635cb3f5e0ee5d7424e83e9107,""" its like turning air into gold "" ",0,0,0,1,1
2298,526ac2635cb3f5e0ee5d7424e83e9107,""" thoughts meander like a restless wind inside a letter box , they tumble blindly as … "" ",0,0,0,1,1
2300,526ac2635cb3f5e0ee5d7424e83e9107,looking for the light at the end of the tunnel ,0,0,0,1,1
2301,526ac2635cb3f5e0ee5d7424e83e9107,as a side note : this <repeat> some delicious mac & cheese ! ,0,0,0,1,1
2302,526ac2635cb3f5e0ee5d7424e83e9107,delicious new gaming material ,0,0,0,1,1
2303,526ac2635cb3f5e0ee5d7424e83e9107,this cat will not leave me alone … ,0,0,0,1,1
2304,526ac2635cb3f5e0ee5d7424e83e9107,"no one should die because they cannot afford health care , and no one should go broke because they get sick . if you agree , please post this as your status for the rest of the day . ",0,0,0,1,1
2305,526ac2635cb3f5e0ee5d7424e83e9107,so many good movies ,0,0,0,1,1
2307,526ac2635cb3f5e0ee5d7424e83e9107,insomnia gets things done ,0,0,0,1,1
2308,526ac2635cb3f5e0ee5d7424e83e9107,people should learn to leave messages … ,0,0,0,1,1
2309,526ac2635cb3f5e0ee5d7424e83e9107,… and i sleep ,0,0,0,1,1
2310,526ac2635cb3f5e0ee5d7424e83e9107,"from anonymous : "" these vampires need to either get naked or die "" ",0,0,0,1,1
2311,526ac2635cb3f5e0ee5d7424e83e9107,storm clouds and dirty windows ,0,0,0,1,1
2313,526ac2635cb3f5e0ee5d7424e83e9107,sleep is for suckas ,0,0,0,1,1
2314,526ac2635cb3f5e0ee5d7424e83e9107,"no one in zombieland <allcaps> should die because they cannot afford a chainsaw , and no one should go broke because they get bit . if you agree , please post this as your status for the rest of the day . ",0,0,0,1,1
2315,526ac2635cb3f5e0ee5d7424e83e9107,just one of those days ,0,0,0,1,1
2316,526ac2635cb3f5e0ee5d7424e83e9107,does my insomnia breed mania or does my mania quell my fatigue ? ,0,0,0,1,1
2317,526ac2635cb3f5e0ee5d7424e83e9107,"wants to have my cake and eat it too . also , a prize hidden in the center . ",0,0,0,1,1
2318,526ac2635cb3f5e0ee5d7424e83e9107,finally watching season <number> of lost ,0,0,0,1,1
2319,526ac2635cb3f5e0ee5d7424e83e9107,farscape is <number> years old … ,0,0,0,1,1
2320,526ac2635cb3f5e0ee5d7424e83e9107,""" you cant blame mad scientists for doing mad science "" ",0,0,0,1,1
2321,526ac2635cb3f5e0ee5d7424e83e9107,there be a bakers dozen of turkeys in my backyard ,0,0,0,1,1
2322,526ac2635cb3f5e0ee5d7424e83e9107,fine weather for a walk ,0,0,0,1,1
2323,526ac2635cb3f5e0ee5d7424e83e9107,in an unusual music mood ,0,0,0,1,1
2324,526ac2635cb3f5e0ee5d7424e83e9107,is a fool but also a dreamer ,0,0,0,1,1
2325,526ac2635cb3f5e0ee5d7424e83e9107,""" the queen says no to pot smoking fbi <allcaps> members "" ",0,0,0,1,1
2326,526ac2635cb3f5e0ee5d7424e83e9107,was not aware of the streaming video at the eca <allcaps> meeting last night … <repeat> ,0,0,0,1,1
2327,526ac2635cb3f5e0ee5d7424e83e9107,""" on the radio "" is playing on the radio . * insert ever so slight chuckle * ",0,0,0,1,1
2328,526ac2635cb3f5e0ee5d7424e83e9107,"you would think by now i would have learned to not answer the door , when insomnia knocks ",0,0,0,1,1
2329,526ac2635cb3f5e0ee5d7424e83e9107,back into playing ddo <allcaps> . anyone interested in joining in hit me up on aim ,0,0,0,1,1
2330,526ac2635cb3f5e0ee5d7424e83e9107,i think i just dreamt about trade and commerce … ,0,0,0,1,1
2331,526ac2635cb3f5e0ee5d7424e83e9107,technical difficulties . please standby ,0,0,0,1,1
2332,526ac2635cb3f5e0ee5d7424e83e9107,lets make the most of this year ,0,0,0,1,1
2333,526ac2635cb3f5e0ee5d7424e83e9107,anyone participating in allods online closed beta ? ,0,0,0,1,1
2334,526ac2635cb3f5e0ee5d7424e83e9107,"cant sleep , clown will eat me ",0,0,0,1,1
2335,526ac2635cb3f5e0ee5d7424e83e9107,i think i need a new mmo <allcaps> … ,0,0,0,1,1
2336,526ac2635cb3f5e0ee5d7424e83e9107,fear and panic in the air ,0,0,0,1,1
2339,526ac2635cb3f5e0ee5d7424e83e9107,sleeping children fear not for the sun brings a new day ,0,0,0,1,1
2340,526ac2635cb3f5e0ee5d7424e83e9107,"like a madman laughing at the rain . a little out of touch , a little insane ",0,0,0,1,1
2341,526ac2635cb3f5e0ee5d7424e83e9107,""" i think of myself as an intelligent , sensitive human being with the soul of a clown which always forces me to blow it at the most important moments . "" ",0,0,0,1,1
2342,526ac2635cb3f5e0ee5d7424e83e9107,and now i am covered in glitter … ,0,0,0,1,1
2343,526ac2635cb3f5e0ee5d7424e83e9107,and sweating like demons they scream through our speakers but we leave the sound on cause silence is harder ,0,0,0,1,1
2344,526ac2635cb3f5e0ee5d7424e83e9107,""" being drunk is a good disguise . i drink so i can talk to assholes . this includes me . "" ",0,0,0,1,1
2345,526ac2635cb3f5e0ee5d7424e83e9107,if theres no one beside you when your soul embarks . then i ll follow you into the dark ,0,0,0,1,1
2346,526ac2635cb3f5e0ee5d7424e83e9107,tasty <repeat> <user> ,0,0,0,1,1
2347,526ac2635cb3f5e0ee5d7424e83e9107,good times were had ,0,0,0,1,1
2348,526ac2635cb3f5e0ee5d7424e83e9107,all hail the king of dunces . you best hold on i am opening up my mouth ,0,0,0,1,1
2349,526ac2635cb3f5e0ee5d7424e83e9107,something note worthy ,0,0,0,1,1
2350,526ac2635cb3f5e0ee5d7424e83e9107,techno colored beats ,0,0,0,1,1
2351,526ac2635cb3f5e0ee5d7424e83e9107,really do not care for my hyper metabolism ,0,0,0,1,1
2352,526ac2635cb3f5e0ee5d7424e83e9107,prisoner by my own design ,0,0,0,1,1
2353,526ac2635cb3f5e0ee5d7424e83e9107,""" really ? you have to remind yourself to raise american spirits ? "" ",0,0,0,1,1
2354,526ac2635cb3f5e0ee5d7424e83e9107,is sick and blames you ,0,0,0,1,1
2355,526ac2635cb3f5e0ee5d7424e83e9107,la dee <repeat> <number> <number> <number> <user> the half a bee ,0,0,0,1,1
2356,526ac2635cb3f5e0ee5d7424e83e9107,still need to see across the universe ,0,0,0,1,1
2357,526ac2635cb3f5e0ee5d7424e83e9107,""" friends can help each other . a true friend is someone who lets you have total freedom to be yourself - and especially to feel . or , not feel . whatever you happen to be feeling at the moment is fine with them . thats what real love amounts to - letting a person be what he really is . "" ",0,0,0,1,1
2358,b2be41464b53ffc6deae9536ddfd3aee,screw work and making yet another trip to social services to reapply for food stamps . i just want to write <sadface> ,1,0,1,0,1
2359,b2be41464b53ffc6deae9536ddfd3aee,"at last , award goes to <user> for succeeding in getting me adequately smashed to incite vomiting ( unless it was the bibim bap … ) ",1,0,1,0,1
2360,b2be41464b53ffc6deae9536ddfd3aee,take on me . ,1,0,1,0,1
2361,b2be41464b53ffc6deae9536ddfd3aee,"had about <number> billion dreams last night and remembers all of them . nice work , hippocampus <smile> ",1,0,1,0,1
2362,b2be41464b53ffc6deae9536ddfd3aee,"apparently , cotton top tamarins like alien music . ",1,0,1,0,1
2363,b2be41464b53ffc6deae9536ddfd3aee,"me : so he had cerebral palsy ? <user> : yeah , you could tell because his hand was all doodly doo . ",1,0,1,0,1
2364,b2be41464b53ffc6deae9536ddfd3aee,lifes a sexually transmitted disease . ,1,0,1,0,1
2365,b2be41464b53ffc6deae9536ddfd3aee,"never despair , but if you do , work in despair . writing ",1,0,1,0,1
2366,b2be41464b53ffc6deae9536ddfd3aee,"as long as people are still having premarital sex with many anonymous partners while at the same time experimenting with mind expanding drugs in a consequence free environment , i ll be sound as a pound ! ",1,0,1,0,1
2367,b2be41464b53ffc6deae9536ddfd3aee,thinks your osama looks like a dirty wizard ,1,0,1,0,1
2368,b2be41464b53ffc6deae9536ddfd3aee,okay … going to try some techniques to facilitate lucid dreaming ,1,0,1,0,1
2369,b2be41464b53ffc6deae9536ddfd3aee,the gods are angry today ,1,0,1,0,1
2371,b2be41464b53ffc6deae9536ddfd3aee,is back … with <number> pages of fabulous notes to transcribe ,1,0,1,0,1
2372,b2be41464b53ffc6deae9536ddfd3aee,"ugh , must finish this book by christmas , as it is surely the only meaningful thing ive done with my life thus far . ",1,0,1,0,1
2374,b2be41464b53ffc6deae9536ddfd3aee,is going to be productive when shes finished being lazy ,1,0,1,0,1
2375,b2be41464b53ffc6deae9536ddfd3aee,was quite productive today <smile> time for irish car bombs . ,1,0,1,0,1
2376,b2be41464b53ffc6deae9536ddfd3aee,the sky is falling ,1,0,1,0,1
2377,b2be41464b53ffc6deae9536ddfd3aee,"is floating around … <number> lightyears above the equatorial symmetry plane and about <number> lightyears from the galactic center of a large , spiral shaped conglomeration of at least <number> billion stars . ",1,0,1,0,1
2378,b2be41464b53ffc6deae9536ddfd3aee,the pigman would give you <allcaps> a ride if he had a car ,1,0,1,0,1
2379,b2be41464b53ffc6deae9536ddfd3aee,"i dont mean to be obnoxious , but maybe it would help if i saw more of you . ",1,0,1,0,1
2380,b2be41464b53ffc6deae9536ddfd3aee,is being fabulous in california ,1,0,1,0,1
2381,b2be41464b53ffc6deae9536ddfd3aee,"is feeling pretty peppy , thanks to my buddy caffeine ",1,0,1,0,1
2382,b2be41464b53ffc6deae9536ddfd3aee,"loves these new , extra antisocial headphones that create a symphony orchestra inside her brain ",1,0,1,0,1
2383,b2be41464b53ffc6deae9536ddfd3aee,is not like other humans sometimes ,1,0,1,0,1
2384,b2be41464b53ffc6deae9536ddfd3aee,"is putting all her eggs in one basket , counting her chickens before they are hatched , and pausing to inspect the angle and shape of a gift horses incisors . ",1,0,1,0,1
2385,b2be41464b53ffc6deae9536ddfd3aee,aquarium date night ? ooh la la ,1,0,1,0,1
2386,b2be41464b53ffc6deae9536ddfd3aee,"sometimes when life sucks , you gotta get yourself a lollipop and suck back . ",1,0,1,0,1
2387,b2be41464b53ffc6deae9536ddfd3aee,"come on , scratch my back . it ll be a funky adventure . ",1,0,1,0,1
2388,b2be41464b53ffc6deae9536ddfd3aee,loses every time . ,1,0,1,0,1
2389,b2be41464b53ffc6deae9536ddfd3aee,the real trouble with reality is that theres no background music ,1,0,1,0,1
2390,b2be41464b53ffc6deae9536ddfd3aee,ha <repeat> … i kick ass at dirty scrabble ,1,0,1,0,1
2391,b2be41464b53ffc6deae9536ddfd3aee,is going to try working out drunk . ,1,0,1,0,1
2392,b2be41464b53ffc6deae9536ddfd3aee,riding my bike in the fall makes me happy . ,1,0,1,0,1
2393,b2be41464b53ffc6deae9536ddfd3aee,had <number> different dreams of being stalked by big cats last night . whats the symbolic meaning there ? ,1,0,1,0,1
2394,b2be41464b53ffc6deae9536ddfd3aee,today was a highly venomous day … <number> timber rattlers & <number> copperheads . ,1,0,1,0,1
2395,b2be41464b53ffc6deae9536ddfd3aee,attempting to leave my body for a bit . ,1,0,1,0,1
2396,b2be41464b53ffc6deae9536ddfd3aee,"<user> to her brother : why do you have a skull ? <user> : yeah , i have a skull . its from upstairs . ",1,0,1,0,1
2397,b2be41464b53ffc6deae9536ddfd3aee,is headed for boston to be with her lovers … <user> & <user> are happy <smile> ,1,0,1,0,1
2398,b2be41464b53ffc6deae9536ddfd3aee,likes the feeling of wasabi high in her nasal passages ,1,0,1,0,1
2399,b2be41464b53ffc6deae9536ddfd3aee,and you run and you run to catch up with the sun but its sinking . racing around to come up behind you again . the sun is the same in a relative way but youre older . shorter of breath and one day closer to death . ,1,0,1,0,1
